player_name,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5
NAF,0.7260273972602741,0.29729729729729715,0.8596491228070176,0.5268817204301075,0.7632311977715878,0.7083333333333334,0.4738706820194863,0.367132867132867,0.45058139534883723,0.7087378640776703,0.7632311977715878,0.6455696202531646,0.4745762711864407,0.5233143240523315,0.6000000000000001,0.33333333333333326,0.5000000000000001,0.4871626069782751,0.5190972222222222,0.26892950391644904,0.16740088105726875,0.2975206611570248,0.36363636363636365,0.5499124343257443,0.19806763285024154,0.4517014270032931,0.503099173553719,0.4288990825688074,0.4253731343283582,0.21875,0.5,0.46381007527504337,0.02932551319648094,0.22926829268292684,0.41666666666666663,0.5531914893617021,0.07692307692307693,0.5,0.7634989200863932,0.21621621621621623,0.5714285714285716,0.6296296296296295,0.41666666666666663,0.08695652173913043,0.6666666666666666,0.0,0.0
fame,0.6438356164383562,0.3243243243243241,0.7251461988304091,0.5591397849462365,0.5264623955431755,0.6249999999999999,0.3148804251550044,0.6695804195804196,0.3168604651162791,0.6310679611650487,0.5264623955431755,0.31645569620253167,0.3389830508474576,0.36732640053673266,0.3333333333333333,0.2222222222222222,0.5833333333333334,0.3278472679394338,0.44704861111111105,0.3054830287206266,0.22026431718061676,0.25344352617079896,0.5000000000000001,0.5429071803852891,0.4637681159420289,0.32930845225027444,0.34297520661157027,0.286697247706422,0.26865671641791045,0.125,0.25,0.34163288940359,0.0039100684261974585,0.08780487804878048,0.2303921568627451,0.1702127659574468,0.15384615384615385,0.5479999999999999,0.6425485961123111,0.13513513513513514,0.4761904761904763,0.2222222222222222,0.16666666666666666,0.21739130434782608,0.16666666666666666,0.0,0.0
b1t,0.7123287671232877,0.3783783783783783,0.7192982456140355,0.6881720430107527,0.6378830083565461,0.7291666666666666,0.7519929140832595,0.7674825174825175,0.7437015503875969,0.6796116504854373,0.6378830083565461,0.2911392405063291,0.8220338983050848,0.8262328077826233,0.4666666666666666,0.33333333333333326,0.41666666666666663,0.7702435813034891,0.5390625,0.7571801566579635,0.5308370044052864,0.2699724517906336,0.556818181818182,0.5026269702276708,0.5072463768115942,0.7113062568605927,0.7892561983471075,0.6903669724770642,0.664179104477612,0.46875,0.25,0.7631731325998842,0.016617790811339198,0.526829268292683,0.5906862745098039,0.3404255319148936,0.42307692307692313,0.5660000000000001,0.6868250539956804,0.21621621621621623,0.4761904761904763,0.5185185185185185,0.4583333333333333,0.5652173913043478,0.5,0.0,0.0
EliGE,0.6986301369863014,0.4864864864864866,0.6666666666666665,0.7419354838709677,0.7799442896935931,0.7708333333333331,0.6129317980513729,0.5716783216783217,0.632267441860465,0.6310679611650487,0.7799442896935931,0.379746835443038,0.6440677966101696,0.6548138208654815,0.7333333333333334,0.44444444444444453,0.6666666666666666,0.6234364713627386,0.46614583333333326,0.6083550913838119,0.49559471365638774,0.22589531680440772,0.5340909090909093,0.5008756567425571,0.5265700483091786,0.553238199780461,0.6260330578512397,0.5986238532110092,0.5,0.3125,0.75,0.6421540243196294,0.00879765395894428,0.2,0.5122549019607844,0.3191489361702128,0.46153846153846156,0.551,0.6922246220302376,0.21621621621621623,0.5476190476190479,0.6296296296296295,0.29166666666666663,0.34782608695652173,0.0,0.3333333333333333,0.0
jks,0.6849315068493153,0.29729729729729715,0.8947368421052633,0.5268817204301075,0.5710306406685235,0.6458333333333334,0.6430469441984057,0.6153846153846154,0.6482558139534883,0.650485436893204,0.5710306406685235,0.44303797468354433,0.7372881355932204,0.7520966118752097,0.39999999999999997,0.33333333333333326,0.5000000000000001,0.6675444371296906,0.49652777777777773,0.4621409921671018,0.3303964757709251,0.26170798898071623,0.3977272727272726,0.5008756567425571,0.2222222222222222,0.6756311745334797,0.703512396694215,0.5688073394495413,0.5074626865671642,0.4375,0.75,0.6548928778228141,0.006842619745845552,0.3853658536585366,0.5318627450980392,0.44680851063829785,0.15384615384615385,0.663,0.6792656587473003,0.32432432432432434,0.5,1.0,0.41666666666666663,0.4782608695652174,0.3333333333333333,0.0,0.0
flameZ,0.6849315068493153,0.4054054054054055,0.7953216374269005,0.6559139784946235,0.6462395543175488,0.6666666666666666,0.5894596988485385,0.49999999999999994,0.624031007751938,0.6019417475728157,0.6462395543175488,0.6455696202531646,0.6694915254237288,0.6766185843676618,0.7333333333333334,0.7777777777777778,0.5833333333333334,0.6017116524028967,0.43489583333333326,0.5430809399477806,0.5176211453744494,0.18457300275482094,0.44318181818181823,0.4921190893169879,0.3768115942028985,0.6070252469813392,0.6208677685950413,0.5068807339449541,0.5970149253731343,0.375,0.0,0.5917776491024899,0.0039100684261974585,0.5024390243902439,0.4313725490196078,0.6170212765957447,0.11538461538461539,0.63,0.6663066954643629,0.16216216216216217,0.45238095238095255,0.5185185185185185,0.29166666666666663,0.2608695652173913,0.6666666666666666,0.0,0.0
syrsoN,0.7260273972602741,0.29729729729729715,0.5321637426900581,0.8279569892473115,0.5041782729805013,0.8333333333333331,0.03365810451727193,0.16083916083916078,0.01647286821705426,0.7864077669902914,0.5041782729805013,0.025316455696202528,0.02542372881355932,0.024823884602482388,0.0,0.11111111111111116,0.5833333333333334,0.03225806451612903,0.43402777777777773,0.05483028720626632,0.0,1.0,1.0,0.3905429071803853,1.0,0.015367727771679471,0.026859504132231402,0.045871559633027525,0.014925373134328358,0.03125,0.0,0.002895193977996525,0.06158357771260997,0.00975609756097561,0.022058823529411763,0.0,0.0,0.2,0.8639308855291578,0.10810810810810811,0.5714285714285716,0.037037037037037035,0.0,0.043478260869565216,0.0,0.0,0.0
Grim,0.6575342465753425,0.5135135135135136,0.7309941520467826,0.6666666666666665,0.6601671309192199,0.7291666666666666,0.5473870682019486,0.5314685314685315,0.5906007751937984,0.5825242718446604,0.6601671309192199,0.35443037974683544,0.6016949152542374,0.6018114726601811,0.6000000000000001,0.7777777777777778,0.8333333333333336,0.5371955233706386,0.41232638888888884,0.46736292428198434,0.46696035242290757,0.17355371900826447,0.4204545454545455,0.3905429071803853,0.35265700483091783,0.5384193194291986,0.5175619834710744,0.5252293577981652,0.5,0.59375,0.0,0.57498552403011,0.011730205278592375,0.17073170731707318,0.45588235294117646,0.3404255319148936,0.19230769230769232,0.507,0.591792656587473,0.1891891891891892,0.45238095238095255,0.5185185185185185,0.41666666666666663,0.13043478260869565,0.3333333333333333,0.0,0.0
Zyphon,0.5616438356164383,0.6756756756756757,0.2865497076023389,0.6236559139784945,0.6713091922005572,0.7708333333333331,0.058458813108945976,0.7342657342657342,0.05571705426356589,0.5339805825242718,0.6713091922005572,0.25316455696202533,0.06779661016949153,0.05367326400536733,0.6000000000000001,0.5555555555555555,0.41666666666666663,0.055299539170506916,0.41232638888888884,0.04177545691906005,0.039647577092511016,0.15151515151515152,0.3522727272727274,0.41681260945709286,0.38164251207729466,0.043358946212952804,0.0506198347107438,0.05963302752293578,0.04477611940298507,0.0625,0.25,0.05327156919513607,0.0,0.058536585365853655,0.07598039215686275,0.0,0.07692307692307693,0.2,0.5399568034557236,0.08108108108108109,0.4285714285714288,0.0,0.041666666666666664,0.08695652173913043,0.0,0.0,0.0
tabseN,0.5753424657534246,0.5945945945945945,0.5789473684210527,0.6129032258064515,0.6991643454038998,0.6041666666666666,0.3024800708591674,0.5419580419580419,0.3706395348837209,0.4660194174757282,0.6991643454038998,0.9999999999999999,0.3220338983050847,0.362629989936263,0.7333333333333334,0.6666666666666666,0.41666666666666663,0.31863067807768264,0.32638888888888884,0.32114882506527415,0.3237885462555066,0.17079889807162535,0.4545454545454545,0.5796847635726795,0.5458937198067633,0.32930845225027444,0.34814049586776863,0.23623853211009174,0.26865671641791045,0.25,0.0,0.3080486392588303,0.005865102639296188,0.15121951219512195,0.2377450980392157,0.36170212765957444,0.11538461538461539,0.45,0.6209503239740821,0.13513513513513514,0.45238095238095255,0.18518518518518517,0.08333333333333333,0.21739130434782608,0.16666666666666666,0.0,0.0
mezii,0.6849315068493153,0.4054054054054055,0.7543859649122804,0.6129032258064515,0.6713091922005572,0.6874999999999999,0.6984056687333924,0.6048951048951048,0.7340116279069767,0.6116504854368934,0.6713091922005572,0.45569620253164556,0.788135593220339,0.7957061388795705,0.6000000000000001,0.44444444444444453,0.5000000000000001,0.7090190915075708,0.45138888888888884,0.5613577023498695,0.4559471365638767,0.22589531680440772,0.43181818181818177,0.46760070052539404,0.3236714975845411,0.712403951701427,0.7231404958677686,0.6169724770642202,0.7164179104477612,0.28125,0.75,0.7017950202663579,0.010752688172043012,0.43414634146341463,0.6004901960784313,0.5106382978723404,0.38461538461538464,0.526,0.6252699784017279,0.16216216216216217,0.5,0.7037037037037037,0.4583333333333333,0.43478260869565216,0.5,0.3333333333333333,0.0
chelo,0.5753424657534246,0.45945945945945943,0.48538011695906436,0.6021505376344085,0.5153203342618382,0.5833333333333331,0.27767936226749335,0.6783216783216783,0.312984496124031,0.5242718446601944,0.5153203342618382,0.20253164556962025,0.3135593220338983,0.3334451526333445,0.39999999999999997,0.44444444444444453,0.2500000000000001,0.27847267939433834,0.38107638888888884,0.27676240208877284,0.27533039647577096,0.17079889807162535,0.43181818181818177,0.5464098073555167,0.4541062801932367,0.3150384193194292,0.27892561983471076,0.25917431192660556,0.23134328358208955,0.21875,0.5,0.2987840185292414,0.006842619745845552,0.12682926829268293,0.18872549019607843,0.10638297872340426,0.11538461538461539,0.462,0.5259179265658748,0.08108108108108109,0.45238095238095255,0.1111111111111111,0.16666666666666666,0.08695652173913043,0.16666666666666666,0.0,0.0
nicoodoz,0.7534246575342468,0.29729729729729715,0.7426900584795315,0.6774193548387095,0.6518105849582172,0.7916666666666664,0.37909654561558903,0.23076923076923078,0.33624031007751937,0.766990291262136,0.6518105849582172,0.430379746835443,0.3728813559322034,0.3948339483394834,0.2,0.11111111111111116,0.41666666666666663,0.38248847926267276,0.5381944444444444,0.36553524804177545,0.1651982378854626,0.42699724517906334,0.6136363636363636,0.5306479859894923,0.5652173913043479,0.32875960482985733,0.3863636363636364,0.3371559633027523,0.3880597014925373,0.25,0.0,0.16502605674580195,0.4115347018572825,0.03414634146341464,0.33088235294117646,0.19148936170212766,0.11538461538461539,0.435,0.7516198704103672,0.1891891891891892,0.5476190476190479,0.4074074074074074,0.375,0.34782608695652173,0.16666666666666666,0.0,0.0
alex,0.6027397260273973,0.4864864864864866,0.5555555555555549,0.5913978494623655,0.6100278551532035,0.6041666666666666,0.19486271036315325,0.46328671328671317,0.21705426356589147,0.5242718446601944,0.6100278551532035,0.379746835443038,0.2288135593220339,0.22945320362294533,0.5333333333333332,0.6666666666666666,0.6666666666666666,0.19091507570770241,0.39062499999999994,0.14882506527415143,0.11894273127753303,0.21487603305785125,0.38636363636363635,0.40630472854640975,0.27536231884057977,0.21789242590559826,0.17768595041322313,0.20871559633027523,0.16417910447761194,0.15625,0.0,0.19745222929936307,0.007820136852394917,0.1073170731707317,0.1593137254901961,0.10638297872340426,0.11538461538461539,0.44799999999999995,0.5583153347732183,0.13513513513513514,0.40476190476190466,0.14814814814814814,0.125,0.30434782608695654,0.3333333333333333,0.0,0.0
oSee,0.6712328767123289,0.2702702702702702,0.6900584795321634,0.6021505376344085,0.4568245125348189,0.7083333333333334,0.4743135518157662,0.1538461538461539,0.4418604651162791,0.7281553398058254,0.4568245125348189,0.05063291139240508,0.4745762711864407,0.5233143240523315,0.2,0.44444444444444453,0.5833333333333334,0.4700460829493087,0.5355902777777777,0.42297650130548303,0.23348017621145378,0.34710743801652894,0.5340909090909093,0.5201401050788091,0.4444444444444445,0.46597145993413835,0.4607438016528926,0.44266055045871566,0.4626865671641791,0.375,0.25,0.18413433700057902,0.5747800586510264,0.01951219512195122,0.37745098039215685,0.2127659574468085,0.19230769230769232,0.5,0.632829373650108,0.21621621621621623,0.5952380952380953,0.5185185185185185,0.5,0.21739130434782608,0.16666666666666666,0.3333333333333333,0.0
biguzera,0.7123287671232877,0.45945945945945943,0.6491228070175441,0.6881720430107527,0.7771587743732589,0.7916666666666664,0.11603188662533216,0.5909090909090908,0.10465116279069768,0.6699029126213596,0.7771587743732589,0.5189873417721519,0.11016949152542373,0.11372022811137203,0.6000000000000001,0.33333333333333326,0.41666666666666663,0.11915734035549702,0.43749999999999994,0.10182767624020889,0.06828193832599119,0.2506887052341598,0.5000000000000001,0.48686514886164634,0.4106280193236715,0.08836443468715698,0.11776859504132231,0.12385321100917432,0.08955223880597014,0.03125,0.0,0.12159814707585408,0.0019550342130987292,0.0975609756097561,0.06862745098039216,0.10638297872340426,0.038461538461538464,0.6,0.7203023758099353,0.13513513513513514,0.5238095238095242,0.1111111111111111,0.041666666666666664,0.0,0.0,0.0,0.0
mantuu,0.6575342465753425,0.2702702702702702,0.7777777777777781,0.6129032258064515,0.36768802228412234,0.6041666666666666,0.07218777679362268,0.0,0.06201550387596899,0.6407766990291264,0.36768802228412234,0.05063291139240508,0.06779661016949153,0.0798389802079839,0.39999999999999997,0.11111111111111116,0.5833333333333334,0.06714944042132981,0.42795138888888884,0.0731070496083551,0.03303964757709252,0.33884297520661155,0.5340909090909093,0.4746059544658495,0.4202898550724638,0.07628979143798024,0.05785123966942149,0.07568807339449542,0.08208955223880597,0.0625,0.0,0.015055008685581933,0.10850439882697947,0.029268292682926828,0.04411764705882353,0.0851063829787234,0.11538461538461539,0.5,0.6479481641468683,0.13513513513513514,0.6190476190476195,0.0,0.16666666666666666,0.08695652173913043,0.16666666666666666,0.0,0.0
torzsi,0.7397260273972605,0.216216216216216,0.8070175438596494,0.6451612903225805,0.5013927576601669,0.7499999999999999,0.6102745792736936,0.22552447552447558,0.5358527131782945,0.796116504854369,0.5013927576601669,0.13924050632911392,0.6694915254237288,0.6642066420664208,0.2,0.33333333333333326,0.41666666666666663,0.6260697827518105,0.6336805555555555,0.577023498694517,0.27533039647577096,0.4132231404958678,0.5909090909090912,0.5516637478108583,0.46859903381642515,0.566410537870472,0.643595041322314,0.5573394495412844,0.5522388059701493,0.25,0.75,0.18702953097857555,0.7575757575757576,0.24390243902439024,0.5392156862745099,0.3191489361702128,0.19230769230769232,0.593,0.7732181425485961,0.2702702702702703,0.6666666666666665,0.5555555555555556,0.625,0.34782608695652173,0.3333333333333333,0.0,0.0
arT,0.5616438356164383,0.5675675675675673,0.4152046783625729,0.7096774193548387,0.5877437325905293,0.6041666666666666,0.3520814880425155,0.4038461538461538,0.4229651162790698,0.48543689320388356,0.5877437325905293,0.4810126582278481,0.3983050847457627,0.4196578329419658,0.6666666666666665,0.33333333333333326,0.2500000000000001,0.36142198815009874,0.32986111111111105,0.4856396866840731,0.4845814977973569,0.17355371900826447,0.5795454545454547,0.46935201401050797,0.7149758454106279,0.38693743139407244,0.37190082644628103,0.32339449541284404,0.29850746268656714,0.21875,0.25,0.28662420382165604,0.13880742913000976,0.17073170731707318,0.27696078431372545,0.14893617021276595,0.38461538461538464,0.49,0.48488120950323976,0.10810810810810811,0.3333333333333335,0.3333333333333333,0.375,0.0,0.3333333333333333,0.0,0.0
dupreeh,0.6027397260273973,0.43243243243243246,0.6783625730994154,0.5591397849462365,0.5181058495821727,0.6041666666666666,0.4313551815766165,0.5332167832167831,0.4786821705426357,0.5533980582524272,0.5181058495821727,0.3924050632911392,0.4915254237288135,0.5155987923515599,0.5333333333333332,0.6666666666666666,0.5833333333333334,0.4509545753785385,0.38541666666666663,0.3968668407310705,0.3744493392070485,0.18732782369146006,0.43181818181818177,0.5341506129597199,0.39613526570048313,0.46926454445664106,0.4793388429752066,0.3669724770642202,0.41044776119402987,0.15625,0.25,0.4302258251302837,0.007820136852394917,0.28780487804878047,0.38725490196078427,0.2127659574468085,0.3076923076923077,0.617,0.593952483801296,0.16216216216216217,0.5238095238095242,0.4074074074074074,0.4583333333333333,0.13043478260869565,0.0,0.0,0.0
s1ren,0.5616438356164383,0.4054054054054055,0.6900584795321634,0.46236559139784933,0.4401114206128134,0.6041666666666666,0.18689105403011516,0.6713286713286715,0.19767441860465115,0.563106796116505,0.4401114206128134,0.21518987341772153,0.22033898305084745,0.22006038242200604,0.4666666666666666,0.5555555555555555,0.5833333333333334,0.19025674786043448,0.40972222222222215,0.12010443864229767,0.1497797356828194,0.12396694214876033,0.2727272727272727,0.5253940455341507,0.21256038647342995,0.2030735455543359,0.19421487603305784,0.16972477064220184,0.16417910447761194,0.15625,0.0,0.19166184134337,0.0,0.12682926829268293,0.15441176470588236,0.0851063829787234,0.15384615384615385,0.46399999999999997,0.5010799136069115,0.08108108108108109,0.3333333333333335,0.14814814814814814,0.25,0.13043478260869565,0.0,0.0,0.0
NEOFRAG,0.5753424657534246,0.5675675675675673,0.4152046783625729,0.6129032258064515,0.6545961002785514,0.6874999999999999,0.24269264836138177,0.5454545454545454,0.27083333333333337,0.5339805825242718,0.6545961002785514,0.810126582278481,0.2457627118644068,0.27004360952700435,0.4666666666666666,0.33333333333333326,0.5000000000000001,0.2455562870309414,0.38802083333333326,0.24543080939947784,0.23568281938325994,0.1790633608815427,0.4772727272727274,0.48861646234676004,0.5458937198067633,0.23874862788144896,0.24793388429752064,0.22477064220183487,0.21641791044776118,0.15625,0.25,0.2501447596988998,0.012707722385141739,0.08780487804878048,0.19362745098039216,0.1702127659574468,0.11538461538461539,0.387,0.591792656587473,0.13513513513513514,0.5,0.2222222222222222,0.125,0.13043478260869565,0.0,0.0,0.0
Staehr,0.5205479452054794,0.45945945945945943,0.5321637426900581,0.45161290322580633,0.5041782729805013,0.5416666666666666,0.1846767050487157,0.4667832167832167,0.2131782945736434,0.49514563106796133,0.5041782729805013,0.7721518987341772,0.22033898305084745,0.2271049983227105,0.6000000000000001,0.2222222222222222,0.5000000000000001,0.18762343647136273,0.37760416666666663,0.1514360313315927,0.16740088105726875,0.14600550964187328,0.34090909090909094,0.649737302977233,0.3333333333333333,0.21679473106476402,0.19421487603305784,0.15825688073394498,0.16417910447761194,0.15625,0.25,0.18587145338737693,0.0039100684261974585,0.07317073170731707,0.17401960784313725,0.14893617021276595,0.19230769230769232,0.536,0.5010799136069115,0.08108108108108109,0.38095238095238093,0.1111111111111111,0.0,0.043478260869565216,0.16666666666666666,0.0,0.0
